Svc,BatteryNode,P_BESS,E_BESS,Total_Investment,Annual_Revenue,f1,f2,f3,f4,s_m_PS,s_m_PS_BESS,pct_m_PS,f5_PS,threshold_peak_demand,P_CB_max,p_1,p_2,p_3,p_4,p_5,Time,Total_Investment_n,pct_m_PS_n,f5_PS_n
FR,bus2011,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,0.8745494879158507,1.0050118993780124,10440,10247,98.1513409961686,0.4745115206037513,710,1182.92366747543,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,25.74821093479792,1.0,0.8898025341747342,0.9449012670873671
FR,bus2012,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.0837394101544793,1.1575119067644097,10441,10248,98.15151805382628,0.4745106353154629,710,1182.9263168490272,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,25.75491006374359,1.0,0.8898136125118505,0.9449068062559253
FR,bus2014,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0612514813628657,-1.6605717469789105,10288,10279,99.9125194401244,0.1310684206810835,540,896.1628353329957,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,24.92200887997945,0.0,0.9999978726858448,0.4999989363429224
FR,bus2016,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0611378368569592,-4.233367253483703,10288,10279,99.9125194401244,0.1310684206810835,540,896.1629619923643,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.84821228583654,0.0,0.9999978726858448,0.4999989363429224
FR,bus2017,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0608753714883126,-7.038009123951041,10288,10279,99.9125194401244,0.1310684206810835,540,896.1628497944077,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.05854965051015,0.0,0.9999978726858448,0.4999989363429224
FR,bus2018,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0605508050274919,-10.57281023593217,10288,10279,99.9125194401244,0.1310684206810835,540,896.1629943352109,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.964168922106424,0.0,0.9999978726858448,0.4999989363429224
FR,bus2019,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.061027705136692,0.43992588027036195,10288,10279,99.9125194401244,0.1310684206810835,540,896.1629912723597,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,24.921833546956385,0.0,0.9999978726858448,0.4999989363429224
FR,bus2021,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0606908546166909,0.46111571723625,10288,10279,99.9125194401244,0.1310684206810835,540,896.1630633289424,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.08702258268992,0.0,0.9999978726858448,0.4999989363429224
FR,bus2014,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0260603649168008,-1.4501066298136756,10286,10262,99.7666731479681,0.1510405453101365,540,896.1943129009225,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,26.16417248249054,0.05750374652108756,0.9908724024134206,0.524188074467254
FR,bus2016,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0256272100519586,-4.110764029583465,10286,10262,99.7666731479681,0.1510405453101365,540,896.1944538766455,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,26.214277549584708,0.05750374652108756,0.9908724024134206,0.524188074467254
FR,bus2017,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0248958021233683,-7.021311126703988,10286,10262,99.7666731479681,0.1510405453101365,540,896.1945446994393,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,27.369347310066225,0.05750374652108756,0.9908724024134206,0.524188074467254
FR,bus2018,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0239047691202174,-10.57772255755638,10286,10262,99.7666731479681,0.1510405453101365,540,896.1945003121816,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,28.715574657917024,0.05750374652108756,0.9908724024134206,0.524188074467254
FR,bus2019,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0256388962629583,0.7768119368388547,10286,10262,99.7666731479681,0.1510405453101365,540,896.194486296228,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,27.29463251431783,0.05750374652108756,0.9908724024134206,0.524188074467254
FR,bus2021,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0245988409563228,0.8087073637682263,10286,10262,99.7666731479681,0.1510405453101365,540,896.1946123646826,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,27.20353829463323,0.05750374652108756,0.9908724024134206,0.524188074467254
FR,bus2014,1000,1000,561900.0,48616.97792880065,13.28171323630616,2.545908519028889,0.0173967593819996,-1.3446345388653933,10286,10045,97.65700952751313,0.17273627285762,540,896.2279413978013,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,26.722364540894823,0.09081567116249196,0.8588726623538913,0.47484416675819163
FR,bus2016,1000,1000,561900.0,48616.97792880065,13.28171323630616,2.545908519028889,0.0181176706851574,-3.935965130408488,10286,10045,97.65700952751313,0.17273627285762,540,896.2280027360819,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,26.805941728750863,0.09081567116249196,0.8588726623538913,0.47484416675819163
FR,bus2017,1000,1000,561900.0,48616.97792880065,13.28171323630616,2.545908519028889,0.0192124425495656,-6.784403229958622,10286,10045,97.65700952751313,0.17273627285762,540,896.2280092636063,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,26.76097473700841,0.09081567116249196,0.8588726623538913,0.47484416675819163
FR,bus2018,1000,1000,561900.0,48616.97792880065,13.28171323630616,2.545908519028889,0.0207529813074364,-10.271975249217505,10286,10045,97.65700952751313,0.17273627285762,540,896.2281285152253,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,27.16125878890356,0.09081567116249196,0.8588726623538913,0.47484416675819163
FR,bus2019,1000,1000,561900.0,48616.97792880065,13.28171323630616,2.545908519028889,0.0179321126289173,0.8143973765750427,10286,10045,97.65700952751313,0.17273627285762,540,896.2283619093432,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,26.83700635035833,0.09081567116249196,0.8588726623538913,0.47484416675819163
FR,bus2021,1000,1000,561900.0,48616.97792880065,13.28171323630616,2.545908519028889,0.0194872361921309,0.846928193237622,10286,10045,97.65700952751313,0.17273627285762,540,896.2284982463057,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,26.92159819205602,0.09081567116249196,0.8588726623538913,0.47484416675819163
FR,bus2014,500,2000,898250.0,75256.64927646343,13.790628540541512,1.4106157483010129,0.0082484927067656,-1.5647510065801749,10291,10282,99.91254494218248,0.2578450011029344,540,896.1955464282314,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.822479021549224,0.37884821237422395,0.9999994683264981,0.689423840350361
FR,bus2016,500,2000,898250.0,75256.64927646343,13.790628540541512,1.4106157483010129,0.0092134584197182,-4.875200810537565,10291,10282,99.91254494218248,0.2578450011029344,540,896.1956037068992,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.74906167984009,0.37884821237422395,0.9999994683264981,0.689423840350361
FR,bus2017,500,2000,898250.0,75256.64927646343,13.790628540541512,1.4106157483010129,0.010763723293927,-8.365174178919228,10291,10282,99.91254494218248,0.2578450011029344,540,896.1954946158705,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.298434126377103,0.37884821237422395,0.9999994683264981,0.689423840350361
FR,bus2018,500,2000,898250.0,75256.64927646343,13.790628540541512,1.4106157483010129,0.0128275046896123,-12.233245205635404,10291,10282,99.91254494218248,0.2578450011029344,540,896.1953598287328,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.430736668904625,0.37884821237422395,0.9999994683264981,0.689423840350361
FR,bus2019,500,2000,898250.0,75256.64927646343,13.790628540541512,1.4106157483010129,0.0091107947364701,1.4789132620999994,10291,10282,99.91254494218248,0.2578450011029344,540,896.1956835225126,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.43729793230693,0.37884821237422395,0.9999994683264981,0.689423840350361
FR,bus2021,500,2000,898250.0,75256.64927646343,13.790628540541512,1.4106157483010129,0.0113429006708466,1.5351962444755476,10291,10282,99.91254494218248,0.2578450011029344,540,896.1957151646334,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,28.39760440190633,0.37884821237422395,0.9999994683264981,0.689423840350361
FR,bus2014,1000,2000,1029400.0,98004.17468053862,11.92723931018381,2.338731020465865,0.2160008093545484,-1.7425516446144438,10289,10265,99.76674117990086,0.2961571239950394,540,896.2590550232669,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,27.057041907310484,0.49115821023335476,0.9908766591097737,0.7410174346715642
FR,bus2016,1000,2000,1029400.0,98004.17468053862,11.92723931018381,2.338731020465865,0.2184496360506228,-5.124396611323906,10289,10265,99.76674117990086,0.2961571239950394,540,896.2590543227382,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.727705804506936,0.49115821023335476,0.9908766591097737,0.7410174346715642
FR,bus2017,1000,2000,1029400.0,98004.17468053862,11.92723931018381,2.338731020465865,0.2220522705265254,-8.635528739097596,10289,10265,99.76674117990086,0.2961571239950394,540,896.259786580036,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.664119799931843,0.49115821023335476,0.9908766591097737,0.7410174346715642
FR,bus2018,1000,2000,1029400.0,98004.17468053862,11.92723931018381,2.338731020465865,0.2270514949867254,-12.515847365432023,10289,10265,99.76674117990086,0.2961571239950394,540,896.2599562774416,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.73403828541438,0.49115821023335476,0.9908766591097737,0.7410174346715642
FR,bus2019,1000,2000,1029400.0,98004.17468053862,11.92723931018381,2.338731020465865,0.2177027148663395,1.3615843664756444,10289,10265,99.76674117990086,0.2961571239950394,540,896.2592722276144,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.74992475907008,0.49115821023335476,0.9908766591097737,0.7410174346715642
FR,bus2021,1000,2000,1029400.0,98004.17468053862,11.92723931018381,2.338731020465865,0.2229988604862581,1.413384558468043,10289,10265,99.76674117990086,0.2961571239950394,540,896.2602206205028,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.717078415552773,0.49115821023335476,0.9908766591097737,0.7410174346715642
FR,bus2014,2000,2000,1103000.0,97353.9558576013,12.995480828732443,2.545908519028889,0.3974276470943474,-1.6392040016755929,10289,10048,97.65769268150451,0.3277936090363105,540,896.1825212912167,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,25.710652776559197,0.5541853992721045,0.8589154066797685,0.7065504029759365
FR,bus2016,2000,2000,1103000.0,97353.9558576013,12.995480828732443,2.545908519028889,0.4012087538726274,-4.946928736530504,10289,10048,97.65769268150451,0.3277936090363105,540,896.182659185127,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,25.79656095902125,0.5541853992721045,0.8589154066797685,0.7065504029759365
FR,bus2017,2000,2000,1103000.0,97353.9558576013,12.995480828732443,2.545908519028889,0.4063459033353547,-8.391982385587772,10289,10048,97.65769268150451,0.3277936090363105,540,896.1826704299958,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,27.722092986106876,0.5541853992721045,0.8589154066797685,0.7065504029759365
FR,bus2018,2000,2000,1103000.0,97353.9558576013,12.995480828732443,2.545908519028889,0.414327305560418,-12.196736267725313,10289,10048,97.65769268150451,0.3277936090363105,540,896.1826879135866,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,31.77334277232488,0.5541853992721045,0.8589154066797685,0.7065504029759365
FR,bus2019,2000,2000,1103000.0,97353.9558576013,12.995480828732443,2.545908519028889,0.3994834608789452,1.3957315588099886,10289,10048,97.65769268150451,0.3277936090363105,540,896.1828301486685,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,34.47797958056132,0.5541853992721045,0.8589154066797685,0.7065504029759365
FR,bus2021,2000,2000,1103000.0,97353.9558576013,12.995480828732443,2.545908519028889,0.4063626169436949,1.448548381787441,10289,10048,97.65769268150451,0.3277936090363105,540,896.1830436341941,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,27.8148552497228,0.5541853992721045,0.8589154066797685,0.7065504029759365
FR,bus2014,750,3000,1327500.0,112984.34891469512,13.539748679625044,1.4106157483010129,0.2063289033246896,-1.8015991539444787,10292,10283,99.9125534395647,0.3808533263372521,540,896.2281283807224,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.63017681042353,0.7464354527938343,1.0,0.8732177263969172
FR,bus2016,750,3000,1327500.0,112984.34891469512,13.539748679625044,1.4106157483010129,0.2088882512684654,-5.407707002197097,10292,10283,99.9125534395647,0.3808533263372521,540,896.2283709967514,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.60352570215861,0.7464354527938343,1.0,0.8732177263969172
FR,bus2017,750,3000,1327500.0,112984.34891469512,13.539748679625044,1.4106157483010129,0.2127511374622083,-9.143722535358933,10292,10283,99.9125534395647,0.3808533263372521,540,896.2282948082235,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.66502186457316,0.7464354527938343,1.0,0.8732177263969172
FR,bus2018,750,3000,1327500.0,112984.34891469512,13.539748679625044,1.4106157483010129,0.2179803509049196,-13.128788726316635,10292,10283,99.9125534395647,0.3808533263372521,540,896.2281086272251,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.718289558092756,0.7464354527938343,1.0,0.8732177263969172
FR,bus2019,750,3000,1327500.0,112984.34891469512,13.539748679625044,1.4106157483010129,0.2082656399980293,1.6079404569473443,10292,10283,99.9125534395647,0.3808533263372521,540,896.2284252298632,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.651192716757457,0.7464354527938343,1.0,0.8732177263969172
FR,bus2021,750,3000,1327500.0,112984.34891469512,13.539748679625044,1.4106157483010129,0.2139640957635876,1.667924783064537,10292,10283,99.9125534395647,0.3808533263372521,540,896.2285002531522,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.719639058907827,0.7464354527938343,1.0,0.8732177263969172
FR,bus2014,1500,3000,1519650.0,147130.01202080792,11.7008399267565,2.338731020465865,0.7302302879694386,-2.1120962423869036,10289,10265,99.76674117990086,0.4366460052421738,540,896.1818910280538,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.909487374623616,0.9109826589595376,0.9908766591097737,0.9509296590346556
FR,bus2016,1500,3000,1519650.0,147130.01202080792,11.7008399267565,2.338731020465865,0.7364112081901424,-5.745221610357441,10289,10265,99.76674117990086,0.4366460052421738,540,896.1817965602653,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.75255153179169,0.9109826589595376,0.9908766591097737,0.9509296590346556
FR,bus2017,1500,3000,1519650.0,147130.01202080792,11.7008399267565,2.338731020465865,0.7450959474326393,-9.522944041083932,10289,10265,99.76674117990086,0.4366460052421738,540,896.1817353104791,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.900370728969573,0.9109826589595376,0.9908766591097737,0.9509296590346556
FR,bus2018,1500,3000,1519650.0,147130.01202080792,11.7008399267565,2.338731020465865,0.7573023048614044,-13.52695648777493,10289,10265,99.76674117990086,0.4366460052421738,540,896.1820757701371,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.853988416989644,0.9109826589595376,0.9908766591097737,0.9509296590346556
FR,bus2019,1500,3000,1519650.0,147130.01202080792,11.7008399267565,2.338731020465865,0.7337299568089944,1.3310857680211439,10289,10265,99.76674117990086,0.4366460052421738,540,896.1818614152451,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.84719129403432,0.9109826589595376,0.9908766591097737,0.9509296590346556
FR,bus2021,1500,3000,1519650.0,147130.01202080792,11.7008399267565,2.338731020465865,0.7463968683847522,1.3793760440938583,10289,10265,99.76674117990086,0.4366460052421738,540,896.1822748763044,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.88187028169632,0.9109826589595376,0.9908766591097737,0.9509296590346556
FR,bus2014,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.09774537092149,-1.9984751106469132,10289,10048,97.65769268150451,0.4769797621770716,540,896.2090738724687,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,24.807064286867774,1.0,0.8589154066797685,0.9294577033398843
FR,bus2016,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.1065072460165355,-5.564948134531312,10289,10048,97.65769268150451,0.4769797621770716,540,896.209149690874,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,20.9589768131574,1.0,0.8589154066797685,0.9294577033398843
FR,bus2017,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.1177467041139844,-9.272566336125532,10289,10048,97.65769268150451,0.4769797621770716,540,896.2091819517436,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,20.939104982217152,1.0,0.8589154066797685,0.9294577033398843
FR,bus2018,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.1353028288036475,-13.202648128820842,10289,10048,97.65769268150451,0.4769797621770716,540,896.2092863756277,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,20.92402668793996,1.0,0.8589154066797685,0.9294577033398843
FR,bus2019,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.100482975665276,1.3746909425291414,10289,10048,97.65769268150451,0.4769797621770716,540,896.209319753498,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,21.037714890638988,1.0,0.8589154066797685,0.9294577033398843
FR,bus2021,3000,3000,1623600.0,146203.43378640193,12.6989715920455,2.545908519028889,1.1161904941174228,1.4241639055313842,10289,10048,97.65769268150451,0.4769797621770716,540,896.2095073642287,0,1.9874429223744288,0,95.9931506849315,2.019406392694064,20.96586545705795,1.0,0.8589154066797685,0.9294577033398843
FR,bus2026,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0606904404675063,0.5026747189575884,15506,15473,99.78717915645557,0.1316951220994278,480,820.7376009413209,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.318045258522037,0.0,0.992155444773235,0.4960777223866175
FR,bus2027,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0575152548026693,0.5444504429630195,15506,15473,99.78717915645557,0.1316951220994278,480,820.7382463342875,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,28.07454073429108,0.0,0.992155444773235,0.4960777223866175
FR,bus2028,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0565823184258375,0.20204873101946946,15506,15473,99.78717915645557,0.1316951220994278,480,820.7386481483879,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.432572066783905,0.0,0.992155444773235,0.4960777223866175
FR,bus2029,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0561407546745382,-0.10245260760627227,15506,15473,99.78717915645557,0.1316951220994278,480,820.7385428434544,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.07477118174235,0.0,0.992155444773235,0.4960777223866175
FR,bus2030,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0557815460206867,-1.092901635350712,15506,15473,99.78717915645557,0.1316951220994278,480,820.7385426567747,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.13550732533137,0.0,0.992155444773235,0.4960777223866175
FR,bus2031,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0554514213287212,-4.578175617682526,15506,15473,99.78717915645557,0.1316951220994278,480,820.7386151536617,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.664890352884928,0.0,0.992155444773235,0.4960777223866175
FR,bus2032,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0562761736616798,0.6035816665947246,15506,15473,99.78717915645557,0.1316951220994278,480,820.7386840837386,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.174813449382786,0.0,0.992155444773235,0.4960777223866175
FR,bus2033,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0536773110701913,0.6632838272432495,15506,15473,99.78717915645557,0.1316951220994278,480,820.7393269923646,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.70086977084478,0.0,0.992155444773235,0.4960777223866175
FR,bus2034,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0536096027987027,0.6631338390388257,15506,15473,99.78717915645557,0.1316951220994278,480,820.7391564289284,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.62290007273356,0.0,0.992155444773235,0.4960777223866175
FR,bus2035,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0521805794197584,0.7262263078484149,15506,15473,99.78717915645557,0.1316951220994278,480,820.7395582528629,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,28.916014436880747,0.0,0.992155444773235,0.4960777223866175
FR,bus2036,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.050653428104987,0.79156209420291,15506,15473,99.78717915645557,0.1316951220994278,480,820.7396186641515,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.477378610769907,0.0,0.992155444773235,0.4960777223866175
FR,bus2037,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0498624222102822,0.8568667688791014,15506,15473,99.78717915645557,0.1316951220994278,480,820.7399410503269,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.254872051874795,0.0,0.992155444773235,0.4960777223866175
FR,bus2038,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0479580399286095,0.9246584068795645,15506,15473,99.78717915645557,0.1316951220994278,480,820.7401101587905,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.01013648112615,0.0,0.992155444773235,0.4960777223866175
FR,bus2039,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0390271587470138,0.9502292628986003,15506,15473,99.78717915645557,0.1316951220994278,480,820.7416233353891,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.14842529296875,0.0,0.992155444773235,0.4960777223866175
FR,bus2040,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0386154777590447,0.9501284851713145,15506,15473,99.78717915645557,0.1316951220994278,480,820.7417826620568,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.070400595664974,0.0,0.992155444773235,0.4960777223866175
FR,bus2041,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0385498556382039,0.94986123485847,15506,15473,99.78717915645557,0.1316951220994278,480,820.7415938591982,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.318217078844707,0.0,0.992155444773235,0.4960777223866175
FR,bus2042,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0380635751883928,1.0106026596147863,15506,15473,99.78717915645557,0.1316951220994278,480,820.741767833241,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.006670570373537,0.0,0.992155444773235,0.4960777223866175
FR,bus2043,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0336896876994398,1.0757693903272636,15506,15473,99.78717915645557,0.1316951220994278,480,820.7423643216139,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.064362208048504,0.0,0.992155444773235,0.4960777223866175
FR,bus2044,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0237335706355021,1.1468691958062618,15506,15473,99.78717915645557,0.1316951220994278,480,820.7433791748865,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.31514172554016,0.0,0.992155444773235,0.4960777223866175
FR,bus2049,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0227775984538801,1.173338407035543,15506,15473,99.78717915645557,0.1316951220994278,480,820.7433716309482,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.881000753243764,0.0,0.992155444773235,0.4960777223866175
FR,bus2050,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.02203726631209,1.1586213182754235,15506,15473,99.78717915645557,0.1316951220994278,480,820.7435962570373,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.548036372661592,0.0,0.992155444773235,0.4960777223866175
FR,bus2051,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.021411521433083,1.1253389985623097,15506,15473,99.78717915645557,0.1316951220994278,480,820.7436254192919,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.556770567099253,0.0,0.992155444773235,0.4960777223866175
FR,bus2052,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0210959385518249,1.1252525440422882,15506,15473,99.78717915645557,0.1316951220994278,480,820.743472740781,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,27.61571915944417,0.0,0.992155444773235,0.4960777223866175
FR,bus2053,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0160985260561244,1.3429320880686237,15506,15473,99.78717915645557,0.1316951220994278,480,820.7443100056504,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,28.563702495892844,0.0,0.992155444773235,0.4960777223866175
FR,bus2054,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.015060504512196,-0.7974885920215545,15506,15473,99.78717915645557,0.1316951220994278,480,820.7441861449718,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,26.74035778045654,0.0,0.992155444773235,0.4960777223866175
FR,bus2055,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0142684039126445,-3.545672384090373,15506,15473,99.78717915645557,0.1316951220994278,480,820.7444625378391,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.80379908879598,0.0,0.992155444773235,0.4960777223866175
FR,bus2056,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0136961314057035,-6.982209951252161,15506,15473,99.78717915645557,0.1316951220994278,480,820.7444112880739,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.77413966655731,0.0,0.992155444773235,0.4960777223866175
FR,bus2057,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.009490378889553,1.3820448884694019,15506,15473,99.78717915645557,0.1316951220994278,480,820.7448987795776,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.68602622350057,0.0,0.992155444773235,0.4960777223866175
FR,bus2058,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.008092369769824,1.3818009771482378,15506,15473,99.78717915645557,0.1316951220994278,480,820.7454015878752,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.797235747178394,0.0,0.992155444773235,0.4960777223866175
FR,bus2059,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0054825973133322,-1.637782217875677,15506,15473,99.78717915645557,0.1316951220994278,480,820.7451890783822,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.803940689563756,0.0,0.992155444773235,0.4960777223866175
FR,bus2060,250,1000,455850.0,37595.19963823172,14.02604100220713,1.4106157483010129,-0.0045962446008777,-4.322622571673647,15506,15473,99.78717915645557,0.1316951220994278,480,820.7450327208643,0,0.4611872146118722,0,93.83561643835615,5.703196347031963,25.816869016488397,0.0,0.992155444773235,0.4960777223866175
FR,bus2026,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0245983839517739,0.8702502458155261,15508,15484,99.84524116584988,0.1506477052207276,480,820.7672165566457,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,25.96380390326182,0.05750374652108756,0.9957883320606079,0.5266460392908477
FR,bus2027,500,1000,523000.0,48962.08734026931,12.14038319974352,2.338731020465865,-0.0157831774462284,0.9325789727901778,15508,15484,99.84524116584988,0.1506477052207276,480,820.7685586711838,0,0.273972602739726,0,95.83333333333334,3.8926940639269407,29.67432597478231,0.05750374652108756,0.9957883320606079,0.5266460392908477
